funnel_search_id,created_at,tasker_id,position,hourly_rate,num_completed_tasks,hired,category
0-0-4b2ee689-32fa-4330-b3d1-ad3365d94901,9/24/17 19:07,1008828148,10,42,82,0,Furniture Assembly
0-0-4b2ee689-32fa-4330-b3d1-ad3365d94901,9/24/17 19:07,1007064489,11,38,208,0,Furniture Assembly
0-0-4b2ee689-32fa-4330-b3d1-ad3365d94901,9/24/17 19:07,1007081910,12,44,375,0,Furniture Assembly
0-0-4b2ee689-32fa-4330-b3d1-ad3365d94901,9/24/17 19:07,1012256631,13,27,96,0,Furniture Assembly
0-0-4b2ee689-32fa-4330-b3d1-ad3365d94901,9/24/17 19:07,1014675294,14,30,71,0,Furniture Assembly
0-0-4b2ee689-32fa-4330-b3d1-ad3365d94901,9/24/17 19:07,1013865107,15,35,1,0,Furniture Assembly
0-0-c8a37027-0e7e-4f0c-9c1c-afc144b05481,9/24/17 19:07,1009558627,1,40,934,0,Furniture Assembly
0-0-c8a37027-0e7e-4f0c-9c1c-afc144b05481,9/24/17 19:07,1012043028,2,33,64,0,Furniture Assembly
0-0-c8a37027-0e7e-4f0c-9c1c-afc144b05481,9/24/17 19:07,1013865107,3,35,1,0,Furniture Assembly
0-0-c8a37027-0e7e-4f0c-9c1c-afc144b05481,9/24/17 19:07,1010604752,4,39,163,0,Furniture Assembly
0-0-c8a37027-0e7e-4f0c-9c1c-afc144b05481,9/24/17 19:07,1009647188,5,42,234,0,Furniture Assembly
0-0-c8a37027-0e7e-4f0c-9c1c-afc144b05481,9/24/17 19:07,1010639046,6,40,271,0,Furniture Assembly
0-0-c8a37027-0e7e-4f0c-9c1c-afc144b05481,9/24/17 19:07,1012938651,7,37,69,0,Furniture Assembly
0-0-c8a37027-0e7e-4f0c-9c1c-afc144b05481,9/24/17 19:07,1008831520,8,45,624,0,Furniture Assembly
0-0-c8a37027-0e7e-4f0c-9c1c-afc144b05481,9/24/17 19:07,1014675294,9,30,71,0,Furniture Assembly
0-0-c8a37027-0e7e-4f0c-9c1c-afc144b05481,9/24/17 19:07,1013578792,10,30,25,0,Furniture Assembly
0-0-c8a37027-0e7e-4f0c-9c1c-afc144b05481,9/24/17 19:07,1008887321,11,40,481,0,Furniture Assembly
0-0-c8a37027-0e7e-4f0c-9c1c-afc144b05481,9/24/17 19:07,1008900959,12,29,12,0,Furniture Assembly
0-0-c8a37027-0e7e-4f0c-9c1c-afc144b05481,9/24/17 19:07,1006751673,13,30,6,0,Furniture Assembly
0-0-c8a37027-0e7e-4f0c-9c1c-afc144b05481,9/24/17 19:07,1014188490,14,26,105,0,Furniture Assembly
0-0-c8a37027-0e7e-4f0c-9c1c-afc144b05481,9/24/17 19:07,1011998372,15,80,0,0,Furniture Assembly
0-0-5f6e6900-43fb-4833-b8da-14837683205d,9/24/17 19:07,1013810999,1,26,24,1,Furniture Assembly
0-0-5f6e6900-43fb-4833-b8da-14837683205d,9/24/17 19:07,1012043028,2,33,64,0,Furniture Assembly
0-0-5f6e6900-43fb-4833-b8da-14837683205d,9/24/17 19:07,1013865107,3,35,1,0,Furniture Assembly
0-0-5f6e6900-43fb-4833-b8da-14837683205d,9/24/17 19:07,1009544007,4,28,39,0,Furniture Assembly
0-0-5f6e6900-43fb-4833-b8da-14837683205d,9/24/17 19:07,1010604752,5,39,163,0,Furniture Assembly
0-0-5f6e6900-43fb-4833-b8da-14837683205d,9/24/17 19:07,1007955495,6,42,476,0,Furniture Assembly
0-0-5f6e6900-43fb-4833-b8da-14837683205d,9/24/17 19:07,1014318666,7,42,205,0,Furniture Assembly
0-0-5f6e6900-43fb-4833-b8da-14837683205d,9/24/17 19:07,1009647188,8,42,234,0,Furniture Assembly
0-0-5f6e6900-43fb-4833-b8da-14837683205d,9/24/17 19:07,1010639046,9,40,271,0,Furniture Assembly
0-0-5f6e6900-43fb-4833-b8da-14837683205d,9/24/17 19:07,1008828148,10,42,82,0,Furniture Assembly
0-0-5f6e6900-43fb-4833-b8da-14837683205d,9/24/17 19:07,1007064489,11,38,208,0,Furniture Assembly
0-0-5f6e6900-43fb-4833-b8da-14837683205d,9/24/17 19:07,1007081910,12,44,375,0,Furniture Assembly
0-0-5f6e6900-43fb-4833-b8da-14837683205d,9/24/17 19:07,1012256631,13,27,96,0,Furniture Assembly
0-0-5f6e6900-43fb-4833-b8da-14837683205d,9/24/17 19:07,1014675294,14,30,71,0,Furniture Assembly
0-0-5f6e6900-43fb-4833-b8da-14837683205d,9/24/17 19:07,1011998372,15,80,0,0,Furniture Assembly
0-0-0167f1c8-f9d3-4864-9966-546cf9301356,9/24/17 19:16,1012038532,1,40,5,0,Moving Help
0-0-0167f1c8-f9d3-4864-9966-546cf9301356,9/24/17 19:16,1013131759,2,70,182,0,Moving Help
0-0-0167f1c8-f9d3-4864-9966-546cf9301356,9/24/17 19:16,1009062537,3,70,94,0,Moving Help
0-0-0167f1c8-f9d3-4864-9966-546cf9301356,9/24/17 19:16,1014479122,4,75,197,0,Moving Help
0-0-0167f1c8-f9d3-4864-9966-546cf9301356,9/24/17 19:16,1013542297,5,75,29,0,Moving Help
0-0-0167f1c8-f9d3-4864-9966-546cf9301356,9/24/17 19:16,1009375265,6,80,896,1,Moving Help
0-0-0167f1c8-f9d3-4864-9966-546cf9301356,9/24/17 19:16,1007283421,7,75,168,0,Moving Help
0-0-0167f1c8-f9d3-4864-9966-546cf9301356,9/24/17 19:16,1007485847,8,85,140,0,Moving Help
0-0-0167f1c8-f9d3-4864-9966-546cf9301356,9/24/17 19:16,1007676728,9,95,264,0,Moving Help
0-0-0167f1c8-f9d3-4864-9966-546cf9301356,9/24/17 19:16,1009114267,10,95,1094,0,Moving Help
0-0-0167f1c8-f9d3-4864-9966-546cf9301356,9/24/17 19:16,1009927251,11,150,1178,0,Moving Help
0-0-0167f1c8-f9d3-4864-9966-546cf9301356,9/24/17 19:16,1010591308,12,180,943,0,Moving Help
0-0-0167f1c8-f9d3-4864-9966-546cf9301356,9/24/17 19:16,1006648538,13,100,62,0,Moving Help
0-0-0167f1c8-f9d3-4864-9966-546cf9301356,9/24/17 19:16,1008862713,14,135,181,0,Moving Help
0-0-0167f1c8-f9d3-4864-9966-546cf9301356,9/24/17 19:16,1009012203,15,115,863,0,Moving Help
0-0-4c9e43aa-ec30-467e-a11e-fa3dfdaca99d,9/24/17 20:55,1012038532,1,40,5,0,Moving Help
0-0-4c9e43aa-ec30-467e-a11e-fa3dfdaca99d,9/24/17 20:55,1013131759,2,70,183,0,Moving Help
0-0-4c9e43aa-ec30-467e-a11e-fa3dfdaca99d,9/24/17 20:55,1009062537,3,70,94,0,Moving Help
0-0-4c9e43aa-ec30-467e-a11e-fa3dfdaca99d,9/24/17 20:55,1007283421,4,75,168,0,Moving Help
0-0-4c9e43aa-ec30-467e-a11e-fa3dfdaca99d,9/24/17 20:55,1014100703,5,85,304,0,Moving Help
0-0-4c9e43aa-ec30-467e-a11e-fa3dfdaca99d,9/24/17 20:55,1010050423,6,90,281,0,Moving Help
0-0-4c9e43aa-ec30-467e-a11e-fa3dfdaca99d,9/24/17 20:55,1009927251,7,150,1178,0,Moving Help
0-0-4c9e43aa-ec30-467e-a11e-fa3dfdaca99d,9/24/17 20:55,1014411059,8,125,482,0,Moving Help
0-0-4c9e43aa-ec30-467e-a11e-fa3dfdaca99d,9/24/17 20:55,1008862713,9,135,181,0,Moving Help
0-0-4c9e43aa-ec30-467e-a11e-fa3dfdaca99d,9/24/17 20:55,1013283344,10,170,76,0,Moving Help
0-0-4c9e43aa-ec30-467e-a11e-fa3dfdaca99d,9/24/17 20:55,1008530523,11,190,236,0,Moving Help
0-0-4c9e43aa-ec30-467e-a11e-fa3dfdaca99d,9/24/17 20:55,1014278760,12,105,32,1,Moving Help
0-0-4c9e43aa-ec30-467e-a11e-fa3dfdaca99d,9/24/17 20:55,1014157578,13,180,240,0,Moving Help
0-0-4c9e43aa-ec30-467e-a11e-fa3dfdaca99d,9/24/17 20:55,1009917428,14,145,139,0,Moving Help
0-0-4c9e43aa-ec30-467e-a11e-fa3dfdaca99d,9/24/17 20:55,1012943753,15,135,53,0,Moving Help
0-0-55c88b06-988b-48f1-aa84-4b3e7d64e2e2,9/24/17 20:55,1012038532,1,40,5,0,Moving Help
0-0-55c88b06-988b-48f1-aa84-4b3e7d64e2e2,9/24/17 20:55,1007283421,2,75,168,0,Moving Help
0-0-55c88b06-988b-48f1-aa84-4b3e7d64e2e2,9/24/17 20:55,1014100703,3,85,304,0,Moving Help
0-0-55c88b06-988b-48f1-aa84-4b3e7d64e2e2,9/24/17 20:55,1014411059,4,125,482,0,Moving Help
0-0-55c88b06-988b-48f1-aa84-4b3e7d64e2e2,9/24/17 20:55,1008862713,5,135,181,0,Moving Help
0-0-55c88b06-988b-48f1-aa84-4b3e7d64e2e2,9/24/17 20:55,1013283344,6,170,76,0,Moving Help
0-0-55c88b06-988b-48f1-aa84-4b3e7d64e2e2,9/24/17 20:55,1008530523,7,190,236,0,Moving Help
0-0-55c88b06-988b-48f1-aa84-4b3e7d64e2e2,9/24/17 20:55,1014278760,8,105,32,1,Moving Help
0-0-55c88b06-988b-48f1-aa84-4b3e7d64e2e2,9/24/17 20:55,1014157578,9,180,240,0,Moving Help
0-0-55c88b06-988b-48f1-aa84-4b3e7d64e2e2,9/24/17 20:55,1012943753,10,135,53,0,Moving Help
0-0-55c88b06-988b-48f1-aa84-4b3e7d64e2e2,9/24/17 20:55,1009592218,11,165,233,0,Moving Help
0-0-55c88b06-988b-48f1-aa84-4b3e7d64e2e2,9/24/17 20:55,1009606547,12,125,853,0,Moving Help
0-0-55c88b06-988b-48f1-aa84-4b3e7d64e2e2,9/24/17 20:55,1014753677,13,155,137,0,Moving Help
0-0-4d63d749-76be-4938-9ce1-31036d7186fd,9/24/17 21:04,1007064489,1,44,208,0,Mounting
0-0-4d63d749-76be-4938-9ce1-31036d7186fd,9/24/17 21:04,1012043028,2,39,64,1,Mounting
0-0-4d63d749-76be-4938-9ce1-31036d7186fd,9/24/17 21:04,1012671648,3,45,0,0,Mounting
0-0-4d63d749-76be-4938-9ce1-31036d7186fd,9/24/17 21:04,1014508755,4,49,134,0,Mounting
0-0-4d63d749-76be-4938-9ce1-31036d7186fd,9/24/17 21:04,1014629676,5,43,41,0,Mounting
0-0-4d63d749-76be-4938-9ce1-31036d7186fd,9/24/17 21:04,1009623489,6,55,351,0,Mounting
0-0-4d63d749-76be-4938-9ce1-31036d7186fd,9/24/17 21:04,1007387389,7,55,252,0,Mounting
0-0-4d63d749-76be-4938-9ce1-31036d7186fd,9/24/17 21:04,1010639046,8,56,271,0,Mounting
0-0-4d63d749-76be-4938-9ce1-31036d7186fd,9/24/17 21:04,1007081910,9,57,375,0,Mounting
0-0-4d63d749-76be-4938-9ce1-31036d7186fd,9/24/17 21:04,1009549431,10,58,536,0,Mounting
0-0-4d63d749-76be-4938-9ce1-31036d7186fd,9/24/17 21:04,1007698914,11,35,100,0,Mounting
0-0-4d63d749-76be-4938-9ce1-31036d7186fd,9/24/17 21:04,1014093099,12,37,13,0,Mounting
0-0-4d63d749-76be-4938-9ce1-31036d7186fd,9/24/17 21:04,1014675294,13,38,72,0,Mounting
0-0-4d63d749-76be-4938-9ce1-31036d7186fd,9/24/17 21:04,1012359111,14,34,5,0,Mounting
0-0-4d63d749-76be-4938-9ce1-31036d7186fd,9/24/17 21:04,1014423146,15,60,764,0,Mounting
0-0-a97c335f-9abc-458b-bc07-d41b7acbd0fe,9/24/17 21:07,1007064489,1,44,208,0,Mounting
0-0-a97c335f-9abc-458b-bc07-d41b7acbd0fe,9/24/17 21:07,1012043028,2,39,64,1,Mounting
0-0-a97c335f-9abc-458b-bc07-d41b7acbd0fe,9/24/17 21:07,1014508755,3,49,134,0,Mounting
0-0-a97c335f-9abc-458b-bc07-d41b7acbd0fe,9/24/17 21:07,1014629676,4,43,41,0,Mounting
0-0-a97c335f-9abc-458b-bc07-d41b7acbd0fe,9/24/17 21:07,1009623489,5,55,351,0,Mounting
0-0-a97c335f-9abc-458b-bc07-d41b7acbd0fe,9/24/17 21:07,1007387389,6,55,252,0,Mounting
0-0-a97c335f-9abc-458b-bc07-d41b7acbd0fe,9/24/17 21:07,1010639046,7,56,271,0,Mounting
0-0-a97c335f-9abc-458b-bc07-d41b7acbd0fe,9/24/17 21:07,1007081910,8,57,375,0,Mounting
0-0-a97c335f-9abc-458b-bc07-d41b7acbd0fe,9/24/17 21:07,1009549431,9,58,536,0,Mounting
0-0-a97c335f-9abc-458b-bc07-d41b7acbd0fe,9/24/17 21:07,1007698914,10,35,100,0,Mounting
0-0-a97c335f-9abc-458b-bc07-d41b7acbd0fe,9/24/17 21:07,1014093099,11,37,13,0,Mounting
0-0-a97c335f-9abc-458b-bc07-d41b7acbd0fe,9/24/17 21:07,1014675294,12,38,72,0,Mounting
0-0-a97c335f-9abc-458b-bc07-d41b7acbd0fe,9/24/17 21:07,1014423146,13,60,764,0,Mounting
0-0-a97c335f-9abc-458b-bc07-d41b7acbd0fe,9/24/17 21:07,1009626568,14,60,429,0,Mounting
0-0-a97c335f-9abc-458b-bc07-d41b7acbd0fe,9/24/17 21:07,1013650812,15,50,19,0,Mounting
0-0-662fe1e9-3561-4e44-837f-3e810c9d75a5,9/24/17 21:16,1007064489,1,44,208,0,Mounting
0-0-662fe1e9-3561-4e44-837f-3e810c9d75a5,9/24/17 21:16,1013841544,2,38,48,0,Mounting
0-0-662fe1e9-3561-4e44-837f-3e810c9d75a5,9/24/17 21:16,1012671648,3,45,0,0,Mounting
0-0-662fe1e9-3561-4e44-837f-3e810c9d75a5,9/24/17 21:16,1012043028,4,39,64,0,Mounting
0-0-662fe1e9-3561-4e44-837f-3e810c9d75a5,9/24/17 21:16,1014315490,5,55,273,0,Mounting
0-0-662fe1e9-3561-4e44-837f-3e810c9d75a5,9/24/17 21:16,1014508755,6,49,134,0,Mounting
0-0-662fe1e9-3561-4e44-837f-3e810c9d75a5,9/24/17 21:16,1009846634,7,45,371,0,Mounting
0-0-662fe1e9-3561-4e44-837f-3e810c9d75a5,9/24/17 21:16,1014629676,8,43,41,0,Mounting
0-0-662fe1e9-3561-4e44-837f-3e810c9d75a5,9/24/17 21:16,1009623489,9,55,351,0,Mounting
0-0-662fe1e9-3561-4e44-837f-3e810c9d75a5,9/24/17 21:16,1013696131,10,55,114,0,Mounting
0-0-662fe1e9-3561-4e44-837f-3e810c9d75a5,9/24/17 21:16,1012023956,11,40,15,0,Mounting
0-0-662fe1e9-3561-4e44-837f-3e810c9d75a5,9/24/17 21:16,1009604120,12,55,208,0,Mounting
0-0-662fe1e9-3561-4e44-837f-3e810c9d75a5,9/24/17 21:16,1010639046,13,56,271,1,Mounting
0-0-662fe1e9-3561-4e44-837f-3e810c9d75a5,9/24/17 21:16,1007030973,14,40,19,0,Mounting
0-0-662fe1e9-3561-4e44-837f-3e810c9d75a5,9/24/17 21:16,1014632169,15,38,3,0,Mounting
0-0-28e7049b-0b2a-483f-9201-cca75c33034a,9/24/17 21:22,1012129703,1,40,19,0,Moving Help
0-0-28e7049b-0b2a-483f-9201-cca75c33034a,9/24/17 21:22,1013541041,2,45,47,0,Moving Help
0-0-28e7049b-0b2a-483f-9201-cca75c33034a,9/24/17 21:22,1012671648,3,45,0,0,Moving Help
0-0-28e7049b-0b2a-483f-9201-cca75c33034a,9/24/17 21:22,1013598825,4,38,17,0,Moving Help
0-0-28e7049b-0b2a-483f-9201-cca75c33034a,9/24/17 21:22,1008900959,5,38,13,0,Moving Help
0-0-28e7049b-0b2a-483f-9201-cca75c33034a,9/24/17 21:22,1013559212,6,45,27,0,Moving Help
0-0-28e7049b-0b2a-483f-9201-cca75c33034a,9/24/17 21:22,1014697426,7,38,35,0,Moving Help
0-0-28e7049b-0b2a-483f-9201-cca75c33034a,9/24/17 21:22,1008575617,8,65,132,0,Moving Help
0-0-28e7049b-0b2a-483f-9201-cca75c33034a,9/24/17 21:22,1013739197,9,60,114,0,Moving Help
0-0-28e7049b-0b2a-483f-9201-cca75c33034a,9/24/17 21:22,1008790779,10,70,484,0,Moving Help
0-0-28e7049b-0b2a-483f-9201-cca75c33034a,9/24/17 21:22,1009062537,11,70,95,0,Moving Help
0-0-28e7049b-0b2a-483f-9201-cca75c33034a,9/24/17 21:22,1007737526,12,72,79,0,Moving Help
0-0-28e7049b-0b2a-483f-9201-cca75c33034a,9/24/17 21:22,1009168273,13,75,77,0,Moving Help
0-0-28e7049b-0b2a-483f-9201-cca75c33034a,9/24/17 21:22,1007283421,14,75,168,0,Moving Help
0-0-28e7049b-0b2a-483f-9201-cca75c33034a,9/24/17 21:22,1007622369,15,200,0,0,Moving Help
0-0-5211d50e-cdda-4cc0-8f80-583ce7634182,9/24/17 21:24,1014711501,1,47,111,0,Moving Help
0-0-5211d50e-cdda-4cc0-8f80-583ce7634182,9/24/17 21:24,1012129703,2,40,19,0,Moving Help
0-0-5211d50e-cdda-4cc0-8f80-583ce7634182,9/24/17 21:24,1012817658,3,38,0,0,Moving Help
0-0-5211d50e-cdda-4cc0-8f80-583ce7634182,9/24/17 21:24,1013541041,4,45,47,0,Moving Help
0-0-5211d50e-cdda-4cc0-8f80-583ce7634182,9/24/17 21:24,1013404271,5,30,14,0,Moving Help
0-0-5211d50e-cdda-4cc0-8f80-583ce7634182,9/24/17 21:24,1013329962,6,40,23,0,Moving Help
0-0-5211d50e-cdda-4cc0-8f80-583ce7634182,9/24/17 21:24,1013559212,7,45,27,0,Moving Help
0-0-5211d50e-cdda-4cc0-8f80-583ce7634182,9/24/17 21:24,1008993679,8,55,328,0,Moving Help
0-0-5211d50e-cdda-4cc0-8f80-583ce7634182,9/24/17 21:24,1013332099,9,60,38,0,Moving Help
0-0-5211d50e-cdda-4cc0-8f80-583ce7634182,9/24/17 21:24,1009303915,10,50,10,0,Moving Help
0-0-5211d50e-cdda-4cc0-8f80-583ce7634182,9/24/17 21:24,1014697426,11,38,35,0,Moving Help
0-0-5211d50e-cdda-4cc0-8f80-583ce7634182,9/24/17 21:24,1008575617,12,65,132,0,Moving Help
0-0-5211d50e-cdda-4cc0-8f80-583ce7634182,9/24/17 21:24,1014101349,13,70,89,0,Moving Help
0-0-5211d50e-cdda-4cc0-8f80-583ce7634182,9/24/17 21:24,1007737526,14,72,79,0,Moving Help
0-0-5211d50e-cdda-4cc0-8f80-583ce7634182,9/24/17 21:24,1012671648,15,45,0,0,Moving Help
0-0-6b141e1d-1ea5-4427-9c8d-bf5d464a61c7,9/24/17 21:24,1012129703,1,40,19,0,Moving Help
0-0-6b141e1d-1ea5-4427-9c8d-bf5d464a61c7,9/24/17 21:24,1013541041,2,45,47,0,Moving Help
0-0-6b141e1d-1ea5-4427-9c8d-bf5d464a61c7,9/24/17 21:24,1007622369,3,200,0,0,Moving Help
0-0-6b141e1d-1ea5-4427-9c8d-bf5d464a61c7,9/24/17 21:24,1013329962,4,40,23,0,Moving Help
0-0-6b141e1d-1ea5-4427-9c8d-bf5d464a61c7,9/24/17 21:24,1013598825,5,38,17,0,Moving Help
0-0-6b141e1d-1ea5-4427-9c8d-bf5d464a61c7,9/24/17 21:24,1008900959,6,38,13,0,Moving Help
0-0-6b141e1d-1ea5-4427-9c8d-bf5d464a61c7,9/24/17 21:24,1008993679,7,55,328,0,Moving Help
0-0-6b141e1d-1ea5-4427-9c8d-bf5d464a61c7,9/24/17 21:24,1014697426,8,38,35,0,Moving Help
0-0-6b141e1d-1ea5-4427-9c8d-bf5d464a61c7,9/24/17 21:24,1008575617,9,65,132,0,Moving Help
0-0-6b141e1d-1ea5-4427-9c8d-bf5d464a61c7,9/24/17 21:24,1013739197,10,60,114,0,Moving Help
0-0-6b141e1d-1ea5-4427-9c8d-bf5d464a61c7,9/24/17 21:24,1008790779,11,70,484,0,Moving Help
0-0-6b141e1d-1ea5-4427-9c8d-bf5d464a61c7,9/24/17 21:24,1006655883,12,75,206,0,Moving Help
0-0-6b141e1d-1ea5-4427-9c8d-bf5d464a61c7,9/24/17 21:24,1007737526,13,72,79,0,Moving Help
0-0-6b141e1d-1ea5-4427-9c8d-bf5d464a61c7,9/24/17 21:24,1009168273,14,75,77,0,Moving Help
0-0-6b141e1d-1ea5-4427-9c8d-bf5d464a61c7,9/24/17 21:24,1007283421,15,75,168,0,Moving Help
0-0-6c7aae0d-f252-4848-b00f-0964b400545d,9/24/17 21:25,1014711501,1,47,111,0,Moving Help
0-0-6c7aae0d-f252-4848-b00f-0964b400545d,9/24/17 21:25,1012129703,2,40,19,0,Moving Help
0-0-6c7aae0d-f252-4848-b00f-0964b400545d,9/24/17 21:25,1007622369,3,200,0,0,Moving Help
0-0-6c7aae0d-f252-4848-b00f-0964b400545d,9/24/17 21:25,1013541041,4,45,47,0,Moving Help
0-0-6c7aae0d-f252-4848-b00f-0964b400545d,9/24/17 21:25,1013404271,5,30,14,0,Moving Help
0-0-6c7aae0d-f252-4848-b00f-0964b400545d,9/24/17 21:25,1013329962,6,40,23,0,Moving Help
0-0-6c7aae0d-f252-4848-b00f-0964b400545d,9/24/17 21:25,1013559212,7,45,27,0,Moving Help
0-0-6c7aae0d-f252-4848-b00f-0964b400545d,9/24/17 21:25,1008993679,8,55,328,0,Moving Help
0-0-6c7aae0d-f252-4848-b00f-0964b400545d,9/24/17 21:25,1013332099,9,60,38,0,Moving Help
0-0-6c7aae0d-f252-4848-b00f-0964b400545d,9/24/17 21:25,1009303915,10,50,10,0,Moving Help
0-0-6c7aae0d-f252-4848-b00f-0964b400545d,9/24/17 21:25,1014697426,11,38,35,0,Moving Help
0-0-6c7aae0d-f252-4848-b00f-0964b400545d,9/24/17 21:25,1008575617,12,65,132,0,Moving Help
0-0-6c7aae0d-f252-4848-b00f-0964b400545d,9/24/17 21:25,1014101349,13,70,89,0,Moving Help
0-0-6c7aae0d-f252-4848-b00f-0964b400545d,9/24/17 21:25,1007737526,14,72,79,0,Moving Help
0-0-6c7aae0d-f252-4848-b00f-0964b400545d,9/24/17 21:25,1012671648,15,45,0,0,Moving Help
0-0-488a24de-b84b-4e9b-9975-e67f8fed8f5c,9/24/17 21:41,1014711501,1,47,111,0,Moving Help
0-0-488a24de-b84b-4e9b-9975-e67f8fed8f5c,9/24/17 21:41,1012129703,2,40,19,0,Moving Help
0-0-488a24de-b84b-4e9b-9975-e67f8fed8f5c,9/24/17 21:41,1012817658,3,38,0,0,Moving Help
0-0-488a24de-b84b-4e9b-9975-e67f8fed8f5c,9/24/17 21:41,1013541041,4,45,47,0,Moving Help
0-0-488a24de-b84b-4e9b-9975-e67f8fed8f5c,9/24/17 21:41,1013404271,5,30,14,0,Moving Help
0-0-488a24de-b84b-4e9b-9975-e67f8fed8f5c,9/24/17 21:41,1013598825,6,38,17,0,Moving Help
0-0-488a24de-b84b-4e9b-9975-e67f8fed8f5c,9/24/17 21:41,1008900959,7,38,13,0,Moving Help
0-0-488a24de-b84b-4e9b-9975-e67f8fed8f5c,9/24/17 21:41,1013559212,8,45,27,0,Moving Help
0-0-488a24de-b84b-4e9b-9975-e67f8fed8f5c,9/24/17 21:41,1007507819,9,50,70,0,Moving Help
0-0-488a24de-b84b-4e9b-9975-e67f8fed8f5c,9/24/17 21:41,1013332099,10,60,38,0,Moving Help
0-0-488a24de-b84b-4e9b-9975-e67f8fed8f5c,9/24/17 21:41,1009303915,11,50,10,0,Moving Help
0-0-488a24de-b84b-4e9b-9975-e67f8fed8f5c,9/24/17 21:41,1014697426,12,38,35,0,Moving Help
0-0-488a24de-b84b-4e9b-9975-e67f8fed8f5c,9/24/17 21:41,1008575617,13,65,132,0,Moving Help
0-0-488a24de-b84b-4e9b-9975-e67f8fed8f5c,9/24/17 21:41,1014725966,14,70,162,0,Moving Help
0-0-488a24de-b84b-4e9b-9975-e67f8fed8f5c,9/24/17 21:41,1006655883,15,75,206,0,Moving Help
0-0-362ba0c6-1d0b-4985-b6b5-4862059a15a7,9/24/17 21:41,1014711501,1,47,111,0,Moving Help
0-0-362ba0c6-1d0b-4985-b6b5-4862059a15a7,9/24/17 21:41,1012129703,2,40,19,0,Moving Help
0-0-362ba0c6-1d0b-4985-b6b5-4862059a15a7,9/24/17 21:41,1012817658,3,38,0,0,Moving Help
0-0-362ba0c6-1d0b-4985-b6b5-4862059a15a7,9/24/17 21:41,1013541041,4,45,47,0,Moving Help
0-0-362ba0c6-1d0b-4985-b6b5-4862059a15a7,9/24/17 21:41,1013404271,5,30,14,0,Moving Help
0-0-362ba0c6-1d0b-4985-b6b5-4862059a15a7,9/24/17 21:41,1013329962,6,40,23,0,Moving Help
0-0-362ba0c6-1d0b-4985-b6b5-4862059a15a7,9/24/17 21:41,1012238645,7,18,8,1,Moving Help
0-0-362ba0c6-1d0b-4985-b6b5-4862059a15a7,9/24/17 21:41,1013598825,8,38,17,0,Moving Help
0-0-362ba0c6-1d0b-4985-b6b5-4862059a15a7,9/24/17 21:41,1008900959,9,38,13,0,Moving Help
0-0-362ba0c6-1d0b-4985-b6b5-4862059a15a7,9/24/17 21:41,1008993679,10,55,328,0,Moving Help
0-0-362ba0c6-1d0b-4985-b6b5-4862059a15a7,9/24/17 21:41,1008998514,11,50,201,0,Moving Help
0-0-362ba0c6-1d0b-4985-b6b5-4862059a15a7,9/24/17 21:41,1013332099,12,60,38,0,Moving Help
0-0-362ba0c6-1d0b-4985-b6b5-4862059a15a7,9/24/17 21:41,1009303915,13,50,10,0,Moving Help
0-0-362ba0c6-1d0b-4985-b6b5-4862059a15a7,9/24/17 21:41,1014697426,14,38,35,0,Moving Help
0-0-362ba0c6-1d0b-4985-b6b5-4862059a15a7,9/24/17 21:41,1008575617,15,65,132,0,Moving Help
0-0-51f0c698-6aa7-4643-b5eb-74b6a52b8658,9/24/17 21:53,1012038532,1,40,5,1,Moving Help
0-0-51f0c698-6aa7-4643-b5eb-74b6a52b8658,9/24/17 21:53,1013131759,2,70,183,0,Moving Help
0-0-51f0c698-6aa7-4643-b5eb-74b6a52b8658,9/24/17 21:53,1009062537,3,70,95,0,Moving Help
0-0-51f0c698-6aa7-4643-b5eb-74b6a52b8658,9/24/17 21:53,1014479122,4,75,197,0,Moving Help
0-0-51f0c698-6aa7-4643-b5eb-74b6a52b8658,9/24/17 21:53,1007283421,5,75,168,0,Moving Help
0-0-51f0c698-6aa7-4643-b5eb-74b6a52b8658,9/24/17 21:53,1014100703,6,85,304,0,Moving Help
0-0-51f0c698-6aa7-4643-b5eb-74b6a52b8658,9/24/17 21:53,1009927251,7,150,1178,0,Moving Help
0-0-51f0c698-6aa7-4643-b5eb-74b6a52b8658,9/24/17 21:53,1013283344,8,170,76,0,Moving Help
0-0-51f0c698-6aa7-4643-b5eb-74b6a52b8658,9/24/17 21:53,1008530523,9,190,236,0,Moving Help
0-0-51f0c698-6aa7-4643-b5eb-74b6a52b8658,9/24/17 21:53,1014157578,10,180,240,0,Moving Help
0-0-51f0c698-6aa7-4643-b5eb-74b6a52b8658,9/24/17 21:53,1009592218,11,165,233,0,Moving Help
0-0-51f0c698-6aa7-4643-b5eb-74b6a52b8658,9/24/17 21:53,1009917428,12,145,139,0,Moving Help
0-0-51f0c698-6aa7-4643-b5eb-74b6a52b8658,9/24/17 21:53,1012943753,13,135,53,0,Moving Help
0-0-51f0c698-6aa7-4643-b5eb-74b6a52b8658,9/24/17 21:53,1008484937,14,95,65,0,Moving Help
0-0-51f0c698-6aa7-4643-b5eb-74b6a52b8658,9/24/17 21:53,1009584538,15,100,1049,0,Moving Help
0-0-2a494032-778a-4c71-898a-0a64b70168af,9/24/17 23:15,1012038532,1,40,5,0,Moving Help
0-0-2a494032-778a-4c71-898a-0a64b70168af,9/24/17 23:15,1013131759,2,70,184,0,Moving Help
